Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score
14909.0,73,3,1202.93,2,3,3,233,8
14911.0,1,182,92212.49,4,4,4,444,12
14912.0,37,3,433.03,3,3,2,332,8
14913.0,24,4,2493.87,3,3,4,334,10
14915.0,11,9,1362.27,4,4,4,444,12
14916.0,67,3,688.42,2,3,3,233,8
14917.0,232,2,464.63,1,2,2,122,5
14918.0,40,6,2613.01,3,4,4,344,11
14919.0,175,1,359.35,1,1,2,112,4
14920.0,201,1,567.85,1,1,3,113,5
14922.0,29,2,701.44,3,2,3,323,8
14924.0,246,2,439.02,1,2,2,122,5
14926.0,234,1,81.0,1,1,1,111,3
14927.0,32,1,308.2,3,1,2,312,6
14928.0,263,1,223.91000000000003,1,1,2,112,4
14929.0,57,1,525.45,2,1,3,213,6
14930.0,106,3,2215.02,2,3,4,234,9
14932.0,1,2,298.83,4,2,2,422,8
14934.0,14,3,1374.26,4,3,4,434,11
14936.0,26,4,2481.91,3,3,4,334,10
14938.0,198,2,1232.71,1,2,4,124,7
14940.0,53,2,508.09000000000003,2,2,3,223,7
14941.0,214,1,100.5,1,1,1,111,3
14942.0,37,3,246.32000000000002,3,3,2,332,8
14943.0,299,1,107.62,1,1,1,111,3
14944.0,25,6,2730.12,3,4,4,344,11
14945.0,49,1,179.4,3,1,1,311,5
14947.0,24,4,462.42,3,3,2,332,8
14949.0,105,4,471.63,2,3,2,232,7
14952.0,32,18,4540.57,3,4,4,344,11
14953.0,54,3,562.36,2,3,3,233,8
14954.0,339,1,122.63,1,1,1,111,3
14955.0,368,1,153.82,1,1,1,111,3
14957.0,280,1,110.10000000000001,1,1,1,111,3
14958.0,231,3,272.51,1,3,2,132,6
14961.0,19,11,6495.22,3,4,4,344,11
14962.0,175,3,227.46000000000004,1,3,2,132,6
14963.0,15,7,1561.06,4,4,4,444,12
14966.0,23,5,625.9200000000001,3,4,3,343,10
14967.0,77,4,313.91,2,3,2,232,7
14968.0,94,1,238.3,2,1,2,212,5
14969.0,339,1,269.95,1,1,2,112,4
14970.0,45,7,2530.19,3,4,4,344,11
14972.0,17,1,30.300000000000004,4,1,1,411,6
14975.0,57,1,179.7,2,1,1,211,4
14977.0,361,1,31.929999999999996,1,1,1,111,3
14978.0,66,5,833.22,2,4,3,243,9
14979.0,371,1,375.21,1,1,2,112,4
14980.0,373,1,123.13,1,1,1,111,3
14981.0,59,1,270.8,2,1,2,212,5
14982.0,208,1,199.98,1,1,1,111,3
14983.0,325,1,170.45000000000002,1,1,1,111,3
14984.0,187,3,266.70000000000005,1,3,2,132,6
14986.0,12,2,487.5,4,2,2,422,8
14987.0,17,1,4.75,4,1,1,411,6
14988.0,16,6,1510.28,4,4,4,444,12
14989.0,297,1,277.1,1,1,2,112,4
14990.0,248,2,191.57,1,2,1,121,4
14991.0,66,1,186.2,2,1,1,211,4
14992.0,78,1,193.5,2,1,1,211,4
14993.0,199,1,36.13,1,1,1,111,3
14994.0,18,5,845.57,4,4,3,443,11
14996.0,117,2,366.33,2,2,2,222,6
14997.0,291,1,187.2,1,1,1,111,3
14998.0,64,2,188.46,2,2,1,221,5
14999.0,228,1,116.73,1,1,1,111,3
15001.0,30,2,110.71000000000001,3,2,1,321,6
15002.0,3,6,2761.82,4,4,4,444,12
15003.0,109,6,903.43,2,4,3,243,9
15005.0,2,29,6612.13,4,4,4,444,12
15006.0,89,1,191.55,2,1,1,211,4
15011.0,31,2,375.8,3,2,2,322,7
15012.0,9,2,310.47,4,2,2,422,8
15013.0,123,10,1341.1200000000001,2,4,4,244,10
15015.0,137,13,1913.32,2,4,4,244,10
15016.0,29,3,383.05,3,3,2,332,8
15018.0,3,1,45.300000000000004,4,1,1,411,6
15020.0,15,1,190.52,4,1,1,411,6
15021.0,2,4,753.76,4,3,3,433,10
15022.0,313,1,117.85,1,1,1,111,3
15023.0,5,9,3685.9,4,4,4,444,12
15024.0,3,8,1901.17,4,4,4,444,12
15025.0,204,1,467.68,1,1,2,112,4
15026.0,11,2,556.44,4,2,3,423,9
15027.0,36,5,790.61,3,4,3,343,10
15028.0,4,3,430.27000000000004,4,3,2,432,9
15029.0,255,1,208.20000000000002,1,1,1,111,3
15030.0,16,5,709.9300000000001,4,4,3,443,11
15031.0,30,10,1948.2,3,4,4,344,11
15032.0,2,4,305.45,4,3,2,432,9
15034.0,22,6,2571.2400000000002,3,4,4,344,11
15037.0,12,2,357.31,4,2,2,422,8
15038.0,5,4,475.67,4,3,2,432,9
15039.0,4,46,12036.15,4,4,4,444,12
15040.0,177,1,7.49,1,1,1,111,3
15041.0,80,1,109.47,2,1,1,211,4
15043.0,109,4,319.72,2,3,2,232,7
15044.0,15,15,6402.58,4,4,4,444,12
15046.0,61,10,1587.21,2,4,4,244,10
15048.0,4,1,58.4,4,1,1,411,6
15050.0,57,2,1047.61,2,2,3,223,7
15051.0,15,6,1822.1,4,4,4,444,12
15055.0,110,3,430.52,2,3,2,232,7
15056.0,156,1,103.69999999999999,1,1,1,111,3
15057.0,79,3,1233.94,2,3,4,234,9
15058.0,12,5,1030.84,4,4,3,443,11
15059.0,12,10,1803.31,4,4,4,444,12
15061.0,3,31,4630.46,4,4,4,444,12
15062.0,59,4,1489.71,2,3,4,234,9
15064.0,46,4,1037.2,3,3,3,333,9
15065.0,46,1,99.13000000000001,3,1,1,311,5
15067.0,49,2,1411.18,3,2,4,324,9
15068.0,54,2,495.39,2,2,2,222,6
15070.0,227,2,566.15,1,2,3,123,6
15071.0,22,2,398.24,3,2,2,322,7
15072.0,115,1,181.22,2,1,1,211,4
15073.0,36,5,1343.16,3,4,4,344,11
15074.0,65,2,551.3,2,2,3,223,7
15076.0,158,1,472.54,1,1,2,112,4
15077.0,130,2,962.8800000000001,2,2,3,223,7
15078.0,4,21,7136.01,4,4,4,444,12
15079.0,1,7,1526.41,4,4,4,444,12
15080.0,63,2,546.25,2,2,3,223,7
15081.0,3,8,1124.02,4,4,3,443,11
15082.0,304,1,93.35000000000001,1,1,1,111,3
15084.0,15,2,245.85000000000002,4,2,2,422,8
15085.0,365,1,347.54,1,1,2,112,4
15086.0,200,2,218.53,1,2,1,121,4
15091.0,310,2,467.3,1,2,2,122,5
15092.0,98,1,262.95,2,1,2,212,5
15093.0,8,15,4219.82,4,4,4,444,12
15094.0,99,2,83.0,2,2,1,221,5
15095.0,56,6,1040.05,2,4,3,243,9
15097.0,219,2,268.62,1,2,2,122,5
15100.0,23,2,187.20000000000002,3,2,1,321,6
15101.0,151,4,809.99,1,3,3,133,7
15102.0,166,2,460.40999999999997,1,2,2,122,5
15105.0,66,2,706.52,2,2,3,223,7
15107.0,8,4,316.75,4,3,2,432,9
15109.0,215,2,373.35,1,2,2,122,5
15110.0,39,2,217.55,3,2,1,321,6
15111.0,8,3,934.99,4,3,3,433,10
15112.0,247,1,99.0,1,1,1,111,3
15114.0,19,2,518.04,3,2,3,323,8
15115.0,368,1,191.74,1,1,1,111,3
15117.0,84,3,698.75,2,3,3,233,8
15122.0,58,8,2497.39,2,4,4,244,10
15123.0,57,3,1288.56,2,3,4,234,9
15124.0,112,2,206.65,2,2,1,221,5
15125.0,115,8,3159.86,2,4,4,244,10
15126.0,172,2,415.59000000000003,1,2,2,122,5
15127.0,155,1,265.02,1,1,2,112,4
15128.0,66,1,238.98000000000002,2,1,2,212,5
15129.0,21,12,2732.93,3,4,4,344,11
15131.0,30,1,53.94,3,1,1,311,5
15133.0,18,2,620.48,4,2,3,423,9
15134.0,17,2,184.9,4,2,1,421,7
15135.0,192,1,117.88,1,1,1,111,3
15137.0,156,2,525.64,1,2,3,123,6
15138.0,29,1,408.53000000000003,3,1,2,312,6
15140.0,78,1,738.64,2,1,3,213,6
15141.0,93,7,1220.61,2,4,4,244,10
15142.0,46,5,1812.14,3,4,4,344,11
15143.0,68,1,226.13,2,1,2,212,5
15144.0,15,12,4137.01,4,4,4,444,12
15149.0,213,3,570.36,1,3,3,133,7
15150.0,92,3,3234.4,2,3,4,234,9
15151.0,59,2,1140.61,2,2,3,223,7
15152.0,337,1,518.14,1,1,3,113,5
15154.0,114,2,764.89,2,2,3,223,7
15155.0,19,1,259.57,3,1,2,312,6
15157.0,205,2,331.64,1,2,2,122,5
15158.0,37,1,6.72,3,1,1,311,5
15159.0,31,4,2403.46,3,3,4,334,10
15160.0,10,3,399.31,4,3,2,432,9
15161.0,24,1,119.92,3,1,1,311,5
15162.0,367,1,215.4,1,1,1,111,3
15164.0,25,6,1152.43,3,4,3,343,10
15165.0,9,1,362.7,4,1,2,412,7
15166.0,103,1,154.41,2,1,1,211,4
15167.0,43,4,979.12,3,3,3,333,9
15169.0,18,2,487.02000000000004,4,2,2,422,8
15170.0,42,1,81.15,3,1,1,311,5
15173.0,16,7,1267.68,4,4,4,444,12
15174.0,46,1,313.59000000000003,3,1,2,312,6
15176.0,303,1,891.14,1,1,3,113,5
15177.0,61,1,401.75,2,1,2,212,5
15179.0,28,8,3480.55,3,4,4,344,11
15180.0,3,3,758.85,4,3,3,433,10
15181.0,56,1,168.0,2,1,1,211,4
15182.0,21,9,1708.212,3,4,4,344,11
15183.0,183,3,369.63,1,3,2,132,6
15184.0,23,2,224.45,3,2,2,322,7
15186.0,110,3,709.97,2,3,3,233,8
15188.0,361,1,246.38,1,1,2,112,4
15189.0,17,5,279.77,4,4,2,442,10
15190.0,70,1,634.8299999999999,2,1,3,213,6
15191.0,99,3,534.75,2,3,3,233,8
15192.0,1,3,806.21,4,3,3,433,10
15194.0,4,14,3430.82,4,4,4,444,12
15196.0,68,2,313.7,2,2,2,222,6
15197.0,30,3,407.36,3,3,2,332,8
15198.0,44,3,210.61,3,3,1,331,7
15199.0,10,5,1091.95,4,4,3,443,11
15200.0,130,1,491.35,2,1,2,212,5
15201.0,75,2,565.6700000000001,2,2,3,223,7
15203.0,26,8,2512.74,3,4,4,344,11
15207.0,52,3,482.32,3,3,2,332,8
15208.0,59,1,84.5,2,1,1,211,4
15209.0,366,1,161.08,1,1,1,111,3
15210.0,14,2,420.39,4,2,2,422,8
15211.0,1,1,292.97,4,1,2,412,7
15212.0,12,1,66.67999999999999,4,1,1,411,6
15215.0,29,4,1085.19,3,3,3,333,9
15216.0,254,1,274.99,1,1,2,112,4
15217.0,199,1,410.34000000000003,1,1,2,112,4
15218.0,25,10,3607.28,3,4,4,344,11
15219.0,284,1,339.9,1,1,2,112,4
15221.0,2,4,660.7,4,3,3,433,10
15222.0,108,10,1873.08,2,4,4,244,10
15223.0,245,3,585.7,1,3,3,133,7
15224.0,148,3,433.48,1,3,2,132,6
15227.0,32,4,1053.54,3,3,3,333,9
15228.0,64,2,1844.1,2,2,4,224,8
15229.0,222,1,160.5,1,1,1,111,3
15231.0,257,1,230.1,1,1,2,112,4
15233.0,37,1,59.400000000000006,3,1,1,311,5
15235.0,5,6,640.5,4,4,3,443,11
15240.0,10,7,2178.94,4,4,4,444,12
15241.0,66,3,1065.52,2,3,3,233,8
15242.0,58,1,47.400000000000006,2,1,1,211,4
15243.0,71,1,555.59,2,1,3,213,6
15244.0,302,1,145.76000000000002,1,1,1,111,3
15245.0,38,5,1176.18,3,4,3,343,10
15246.0,191,1,266.25,1,1,2,112,4
15247.0,113,2,197.36,2,2,1,221,5
15248.0,47,3,1623.02,3,3,4,334,10
15249.0,66,5,2233.7400000000002,2,4,4,244,10
15250.0,276,1,60.0,1,1,1,111,3
15251.0,50,8,1617.04,3,4,4,344,11
15252.0,57,3,947.12,2,3,3,233,8
15253.0,39,3,1059.59,3,3,3,333,9
15254.0,182,2,643.49,1,2,3,123,6
15255.0,36,7,2030.8500000000001,3,4,4,344,11
15256.0,197,1,71.95,1,1,1,111,3
15257.0,50,1,78.75,3,1,1,311,5
15259.0,148,3,699.7,1,3,3,133,7
15260.0,8,18,5564.12,4,4,4,444,12
15261.0,17,3,1081.13,4,3,3,433,10
15262.0,16,2,227.12,4,2,2,422,8
15264.0,166,1,393.81,1,1,2,112,4
15265.0,240,2,1720.07,1,2,4,124,7
15266.0,15,4,435.41,4,3,2,432,9
15268.0,114,2,322.5,2,2,2,222,6
15269.0,16,2,700.11,4,2,3,423,9
15270.0,36,14,3956.92,3,4,4,344,11
15271.0,1,10,1859.72,4,4,4,444,12
15272.0,86,4,795.51,2,3,3,233,8
15276.0,30,3,414.46999999999997,3,3,2,332,8
15277.0,61,1,220.44,2,1,1,211,4
15278.0,197,4,343.15999999999997,1,3,2,132,6
15279.0,16,4,996.98,4,3,3,433,10
15280.0,124,2,188.1,2,2,1,221,5
15281.0,14,7,4945.53,4,4,4,444,12
15282.0,206,1,329.09,1,1,2,112,4
15283.0,123,2,114.43,2,2,1,221,5
15284.0,136,1,24.75,2,1,1,211,4
15285.0,43,1,79.8,3,1,1,311,5
15287.0,15,3,212.34,4,3,1,431,8
15288.0,1,5,973.21,4,4,3,443,11
15289.0,94,2,571.95,2,2,3,223,7
15290.0,29,8,1559.6599999999999,3,4,4,344,11
15291.0,17,21,4805.900000000001,4,4,4,444,12
15293.0,301,1,247.5,1,1,2,112,4
15294.0,46,1,199.55,3,1,1,311,5
15295.0,290,1,207.04,1,1,1,111,3
15296.0,56,6,4912.04,2,4,4,244,10
15298.0,2,12,4372.95,4,4,4,444,12
15301.0,4,6,2088.06,4,4,4,444,12
15302.0,366,1,264.20000000000005,1,1,2,112,4
15303.0,201,2,469.71000000000004,1,2,2,122,5
15304.0,4,1,50.25000000000001,4,1,1,411,6
15305.0,191,1,77.7,1,1,1,111,3
15306.0,136,6,1317.5,2,4,4,244,10
15309.0,246,3,685.41,1,3,3,133,7
15310.0,114,1,965.6,2,1,3,213,6
15311.0,1,115,23683.05,4,4,4,444,12
15312.0,19,8,1846.54,3,4,4,344,11
15314.0,49,2,355.03,3,2,2,322,7
15317.0,313,1,129.75,1,1,1,111,3
15321.0,73,9,3484.53,2,4,4,244,10
15322.0,112,1,517.0699999999999,2,1,3,213,6
15323.0,198,3,373.75,1,3,2,132,6
15324.0,337,1,140.22000000000003,1,1,1,111,3
15325.0,31,7,1319.42,3,4,4,344,11
15326.0,245,4,1268.46,1,3,4,134,8
15328.0,43,1,67.64,3,1,1,311,5
15329.0,10,7,1351.73,4,4,4,444,12
15331.0,135,3,583.79,2,3,3,233,8
15332.0,5,5,4170.28,4,4,4,444,12
15336.0,37,1,185.0,3,1,1,311,5
15337.0,47,1,307.72,3,1,2,312,6
15338.0,313,1,257.23,1,1,2,112,4
15339.0,57,4,828.0,2,3,3,233,8
15340.0,197,1,105.5,1,1,1,111,3
15341.0,85,1,31.2,2,1,1,211,4
15346.0,61,2,310.8,2,2,2,222,6
15347.0,2,4,687.85,4,3,3,433,10
15350.0,9,2,547.6,4,2,3,423,9
15351.0,5,4,1510.21,4,3,4,434,11
15352.0,184,1,75.7,1,1,1,111,3
15353.0,3,6,1821.55,4,4,4,444,12
15356.0,4,4,646.21,4,3,3,433,10
15358.0,1,22,7717.21,4,4,4,444,12
15359.0,298,8,181.35,1,4,1,141,6
15361.0,171,2,190.20000000000002,1,2,1,121,4
15362.0,84,2,444.81,2,2,2,222,6
15363.0,8,2,642.31,4,2,3,423,9
15365.0,39,5,1737.06,3,4,4,344,11
15366.0,45,5,1344.09,3,4,4,344,11
15367.0,54,7,2884.29,2,4,4,244,10
15369.0,128,3,708.8,2,3,3,233,8
15370.0,46,1,1164.96,3,1,3,313,7
15371.0,298,1,59.400000000000006,1,1,1,111,3
15372.0,91,3,575.76,2,3,3,233,8
15373.0,7,6,497.48,4,4,3,443,11
15374.0,260,1,53.28,1,1,1,111,3
15375.0,326,1,47.04,1,1,1,111,3
15377.0,18,4,734.85,4,3,3,433,10
15378.0,98,2,246.5,2,2,2,222,6
15379.0,36,1,1048.4,3,1,3,313,7
15380.0,185,4,302.66,1,3,2,132,6
15381.0,59,2,439.74,2,2,2,222,6
15382.0,10,6,6884.58,4,4,4,444,12
15384.0,17,2,1153.18,4,2,3,423,9
15385.0,28,2,100.80000000000001,3,2,1,321,6
15387.0,128,1,450.75,2,1,2,212,5
15390.0,32,2,1216.66,3,2,4,324,9
15391.0,220,1,116.9,1,1,1,111,3
15392.0,10,3,1030.26,4,3,3,433,10
15393.0,203,3,475.93,1,3,2,132,6
15394.0,31,7,2399.2400000000002,3,4,4,344,11
15400.0,127,2,238.55,2,2,2,222,6
15401.0,88,2,168.75,2,2,1,221,5
15402.0,23,4,819.39,3,3,3,333,9
15403.0,127,1,20.4,2,1,1,211,4
15404.0,11,1,203.68,4,1,1,411,6
15405.0,212,1,279.04,1,1,2,112,4
15406.0,89,2,456.65999999999997,2,2,2,222,6
15409.0,357,1,115.95,1,1,1,111,3
15410.0,204,2,784.7,1,2,3,123,6
15413.0,327,1,16.5,1,1,1,111,3
15416.0,114,2,494.83000000000004,2,2,2,222,6
15418.0,61,2,436.67,2,2,2,222,6
15420.0,70,6,660.06,2,4,3,243,9
15421.0,21,6,2618.65,3,4,4,344,11
15422.0,15,5,1080.3700000000001,4,4,3,443,11
15423.0,217,2,139.73999999999998,1,2,1,121,4
15424.0,99,1,214.44,2,1,1,211,4
15425.0,36,4,1588.27,3,3,4,334,10
15426.0,5,5,1041.0,4,4,3,443,11
15428.0,23,3,561.77,3,3,3,333,9
15430.0,103,2,615.75,2,2,3,223,7
15432.0,177,1,73.07000000000001,1,1,1,111,3
15434.0,10,6,1491.5800000000002,4,4,4,444,12
15437.0,276,1,177.39000000000001,1,1,1,111,3
15439.0,40,3,979.35,3,3,3,333,9
15441.0,32,3,976.27,3,3,3,333,9
15443.0,110,7,1665.19,2,4,4,244,10
15445.0,226,1,112.85,1,1,1,111,3
15446.0,12,3,383.3,4,3,2,432,9
15447.0,163,4,270.46000000000004,1,3,2,132,6
15448.0,310,1,231.45,1,1,2,112,4
15451.0,70,2,168.36,2,2,1,221,5
15452.0,26,3,1177.68,3,3,3,333,9
15454.0,254,1,97.04,1,1,1,111,3
15456.0,39,7,1221.29,3,4,4,344,11
15458.0,38,1,208.79999999999998,3,1,1,311,5
15459.0,53,2,120.48,2,2,1,221,5
15462.0,81,1,469.8,2,1,2,212,5
15465.0,5,15,2799.1800000000003,4,4,4,444,12
15466.0,25,3,1128.3799999999999,3,3,3,333,9
15468.0,28,1,706.9300000000001,3,1,3,313,7
15469.0,74,1,288.90000000000003,2,1,2,212,5
15470.0,211,1,8.4,1,1,1,111,3
15471.0,16,2,443.53000000000003,4,2,2,422,8
15473.0,80,1,70.80000000000001,2,1,1,211,4
15474.0,231,1,124.85000000000001,1,1,1,111,3
15476.0,16,4,1315.91,4,3,4,434,11
15478.0,211,1,357.96,1,1,2,112,4
15479.0,369,1,147.4,1,1,1,111,3
15480.0,105,2,2100.56,2,2,4,224,8
15481.0,37,1,567.0,3,1,3,313,7
15482.0,22,5,935.9,3,4,3,343,10
15483.0,21,6,553.66,3,4,3,343,10
15484.0,176,2,889.53,1,2,3,123,6
15485.0,9,5,1793.39,4,4,4,444,12
15487.0,315,1,231.32,1,1,2,112,4
15488.0,92,3,191.88,2,3,1,231,6
15489.0,36,5,1096.3,3,4,3,343,10
15490.0,66,1,202.9,2,1,1,211,4
15493.0,25,4,1515.64,3,3,4,334,10
15494.0,114,3,1916.56,2,3,4,234,9
15495.0,15,1,226.6,4,1,2,412,7
15496.0,267,1,120.64,1,1,1,111,3
15497.0,18,7,5700.04,4,4,4,444,12
15498.0,2,19,9872.18,4,4,4,444,12
15499.0,359,1,134.8,1,1,1,111,3
15501.0,40,2,322.0,3,2,2,322,7
15502.0,4,5,2113.54,4,4,4,444,12
15503.0,362,1,116.26,1,1,1,111,3
15504.0,156,3,294.17,1,3,2,132,6
15506.0,17,3,942.6899999999999,4,3,3,433,10
15509.0,16,1,71.86,4,1,1,411,6
15512.0,26,1,106.38,3,1,1,311,5
15513.0,1,15,8161.47,4,4,4,444,12
15514.0,15,7,1880.01,4,4,4,444,12
15515.0,23,1,91.65,3,1,1,311,5
15518.0,15,7,1807.75,4,4,4,444,12
15519.0,19,2,344.61,3,2,2,322,7
15521.0,36,8,2545.56,3,4,4,344,11
15523.0,51,10,1371.14,3,4,4,344,11
15524.0,242,1,15.0,1,1,1,111,3
15525.0,9,2,343.38,4,2,2,422,8
15527.0,30,14,2410.01,3,4,4,344,11
15529.0,2,2,1051.92,4,2,3,423,9
15530.0,148,1,202.69,1,1,1,111,3
15532.0,12,6,1653.1200000000001,4,4,4,444,12
15534.0,361,1,154.3,1,1,1,111,3
15535.0,40,2,317.17,3,2,2,322,7
15536.0,45,1,228.49,3,1,2,312,6
15540.0,11,1,239.82,4,1,2,412,7
15542.0,148,3,709.16,1,3,3,133,7
15543.0,95,1,88.9,2,1,1,211,4
15544.0,8,12,4266.22,4,4,4,444,12
15545.0,7,1,100.98,4,1,1,411,6
15546.0,242,2,1079.1000000000001,1,2,3,123,6
15547.0,12,12,4071.12,4,4,4,444,12
15548.0,231,1,98.74,1,1,1,111,3
15549.0,57,5,504.0,2,4,3,243,9
15550.0,14,8,1282.8700000000001,4,4,4,444,12
15551.0,30,6,1117.4,3,4,3,343,10
15552.0,259,1,131.20000000000002,1,1,1,111,3
15555.0,1,21,5726.74,4,4,4,444,12
15558.0,275,1,142.33,1,1,1,111,3
15559.0,204,1,936.4,1,1,3,113,5
15560.0,33,2,153.52,3,2,1,321,6
15561.0,19,4,607.62,3,3,3,333,9
15562.0,60,2,168.06,2,2,1,221,5
15563.0,150,3,1267.46,1,3,4,134,8
15564.0,99,2,70.74000000000001,2,2,1,221,5
15566.0,28,2,213.37,3,2,1,321,6
15569.0,26,5,362.56,3,4,2,342,9
15570.0,5,13,3526.94,4,4,4,444,12
15571.0,22,10,2422.79,3,4,4,344,11
15572.0,16,3,1162.07,4,3,3,433,10
15573.0,254,3,430.93,1,3,2,132,6
15574.0,8,3,563.76,4,3,3,433,10
15575.0,255,1,30.1,1,1,1,111,3
15577.0,359,2,97.35,1,2,1,121,4
15579.0,19,3,636.63,3,3,3,333,9
15580.0,12,8,1138.09,4,4,3,443,11
15581.0,2,26,3418.96,4,4,4,444,12
15583.0,12,1,87.46,4,1,1,411,6
15584.0,35,2,408.09,3,2,2,322,7
15586.0,228,3,717.9,1,3,3,133,7
15587.0,45,2,162.72,3,2,1,321,6
15588.0,313,1,192.0,1,1,1,111,3
15590.0,18,5,1377.8,4,4,4,444,12
15591.0,218,3,170.20000000000002,1,3,1,131,5
15595.0,123,1,64.8,2,1,1,211,4
15596.0,1,5,1397.55,4,4,4,444,12
15597.0,211,1,238.8,1,1,2,112,4
15598.0,63,1,297.39,2,1,2,212,5
15599.0,81,1,433.12,2,1,2,212,5
15600.0,64,4,1020.44,2,3,3,233,8
15601.0,8,17,7121.47,4,4,4,444,12
15602.0,4,8,1576.8000000000002,4,4,4,444,12
15603.0,284,1,40.0,1,1,1,111,3
15605.0,9,5,650.9200000000001,4,4,3,443,11
15606.0,26,8,2082.31,3,4,4,344,11
15607.0,179,8,1283.16,1,4,4,144,9
15608.0,51,1,641.95,3,1,3,313,7
15611.0,19,12,699.0300000000001,3,4,3,343,10
15613.0,246,1,305.5,1,1,2,112,4
15614.0,73,4,1455.48,2,3,4,234,9
15615.0,26,24,8915.65,3,4,4,344,11
15616.0,74,1,233.76000000000002,2,1,2,212,5
15617.0,32,3,658.2,3,3,3,333,9
15620.0,45,1,304.01,3,1,2,312,6
15622.0,63,8,3446.13,2,4,4,244,10
15623.0,29,7,1776.1200000000001,3,4,4,344,11
15625.0,12,5,1499.34,4,4,4,444,12
15626.0,57,1,376.6,2,1,2,212,5
15627.0,93,2,485.78000000000003,2,2,2,222,6
15628.0,2,9,2535.9,4,4,4,444,12
15629.0,86,4,1257.8,2,3,4,234,9
15630.0,280,1,295.05,1,1,2,112,4
15631.0,278,1,508.39,1,1,3,113,5
15633.0,145,12,3368.26,1,4,4,144,9
15634.0,19,1,311.1,3,1,2,312,6
15636.0,73,2,626.37,2,2,3,223,7
15637.0,49,4,435.7,3,3,2,332,8
15638.0,64,4,368.01,2,3,2,232,7
15639.0,87,2,570.96,2,2,3,223,7
15640.0,8,15,5598.97,4,4,4,444,12
15641.0,32,8,2754.58,3,4,4,344,11
15645.0,50,2,327.61,3,2,2,322,7
15646.0,8,3,453.57000000000005,4,3,2,432,9
15647.0,51,1,169.0,3,1,1,311,5
15649.0,23,1,523.4,3,1,3,313,7
15650.0,157,2,451.33000000000004,1,2,2,122,5
15651.0,56,2,598.84,2,2,3,223,7
15652.0,23,4,587.15,3,3,3,333,9
15658.0,8,4,1069.5700000000002,4,3,3,433,10
15659.0,22,2,146.54,3,2,1,321,6
15660.0,1,7,1061.32,4,4,3,443,11
15661.0,15,6,537.87,4,4,3,443,11
15662.0,297,2,256.78000000000003,1,2,2,122,5
15664.0,85,3,867.6,2,3,3,233,8
15665.0,47,3,1551.36,3,3,4,334,10
15666.0,108,2,553.13,2,2,3,223,7
15670.0,192,1,139.4,1,1,1,111,3
15672.0,361,1,32.550000000000004,1,1,1,111,3
15673.0,87,5,2453.9700000000003,2,4,4,244,10
15674.0,53,8,3593.19,2,4,4,244,10
15675.0,40,1,186.55,3,1,1,311,5
15677.0,57,2,537.85,2,2,3,223,7
15678.0,31,2,1183.27,3,2,3,323,8
15680.0,2,8,2836.14,4,4,4,444,12
15681.0,15,8,940.32,4,4,3,443,11
15682.0,235,2,318.24,1,2,2,122,5
15683.0,109,1,287.49,2,1,2,212,5
15684.0,183,3,116.25,1,3,1,131,5
15685.0,86,1,38.980000000000004,2,1,1,211,4
15688.0,54,1,172.67000000000002,2,1,1,211,4
15689.0,253,1,205.98000000000002,1,1,1,111,3
15691.0,30,3,332.5,3,3,2,332,8
15694.0,1,12,2061.22,4,4,4,444,12
15695.0,233,2,533.96,1,2,3,123,6
15696.0,59,5,808.01,2,4,3,243,9
15697.0,325,1,219.9,1,1,1,111,3
15698.0,260,1,15.0,1,1,1,111,3
15702.0,112,1,86.72,2,1,1,211,4
15704.0,138,2,1264.91,1,2,4,124,7
15708.0,5,3,693.27,4,3,3,433,10
15709.0,225,1,73.3,1,1,1,111,3
15710.0,53,1,754.8,2,1,3,213,6
15711.0,192,2,384.45,1,2,2,122,5
15712.0,15,7,2111.35,4,4,4,444,12
15713.0,2,3,511.94,4,3,3,433,10
15714.0,89,3,283.93,2,3,2,232,7
15715.0,191,5,574.52,1,4,3,143,8
15716.0,5,8,1533.83,4,4,4,444,12
15717.0,57,4,391.40000000000003,2,3,2,232,7
15718.0,176,1,293.79,1,1,2,112,4
15719.0,17,18,4512.05,4,4,4,444,12
15720.0,186,1,91.39,1,1,1,111,3
15722.0,81,5,1301.46,2,4,4,244,10
15723.0,47,3,574.46,3,3,3,333,9
15724.0,36,1,92.6,3,1,1,311,5
15726.0,26,1,199.91,3,1,1,311,5
15727.0,23,7,3045.75,3,4,4,344,11
15728.0,15,2,544.6,4,2,3,423,9
15729.0,36,2,107.55000000000001,3,2,1,321,6
15730.0,17,2,525.95,4,2,3,423,9
15731.0,189,1,125.3,1,1,1,111,3
15732.0,8,9,1314.66,4,4,4,444,12
15734.0,72,2,339.35,2,2,2,222,6
15735.0,57,1,293.78,2,1,2,212,5
15736.0,71,2,1324.64,2,2,4,224,8
15738.0,8,26,6101.37,4,4,4,444,12
15741.0,94,2,195.87,2,2,1,221,5
15742.0,255,1,100.77,1,1,1,111,3
15747.0,11,6,1329.97,4,4,4,444,12
15748.0,85,2,51.1,2,2,1,221,5
15750.0,2,12,3688.541,4,4,4,444,12
15751.0,96,10,1085.32,2,4,3,243,9
15752.0,8,3,1482.75,4,3,4,434,11
15754.0,129,5,2053.88,2,4,4,244,10
15755.0,15,11,3238.66,4,4,4,444,12
15757.0,22,4,1779.19,3,3,4,334,10
